Epoch,Train Loss,Validation Loss,Accuracy,Test Accuracy,Inference Time
1,2.3008256414982706,2.3001775614307443,11.108632612090119
2,2.3003652923597593,2.3000814176539084,11.108632612090119
3,1.6107242025798199,0.5489720281750441,82.73477581976356
4,0.2797755297322123,0.17887153851690166,95.13718492081196
5,0.10553782375172757,0.10287052130624506,97.30091456613874
6,0.05276341634938626,0.07729371780036572,97.97010930180683
7,0.030275445158904717,0.09466762406315087,97.68012491635066
8,0.026435008999183555,0.06159309270694077,98.55007807271916
9,0.018428201752863305,0.09539754036508674,97.50167298683917
10,0.01137742980633467,0.06818587615318,98.70622351104171,97.48,0.0069
11,0.016415245205996895,0.0821715446936999,98.46085210796342
12,0.017364601596623466,0.05401287223207469,98.99620789649788,98.04,0.0071
13,0.008122202931655094,0.08552064171130254,98.0147222841847
14,0.013224940065451517,0.05821320023750751,98.86236894936427
15,0.009354702659217437,0.07141917641963953,98.3939326343966
16,0.0017971270392463904,0.06285344324411034,99.08543386125362,98.73,0.0077
17,2.0479216668627272e-05,0.06402125651478677,99.06312737006469
18,6.579722655187195e-06,0.06746359008970992,99.06312737006469
19,3.3650698238186663e-06,0.07029975764625983,99.06312737006469
20,2.0026593967035993e-06,0.07255853771838783,99.06312737006469
21,1.1966771383290704e-06,0.07512535021344476,99.04082087887575
22,7.263577380529225e-07,0.07771479859658176,99.06312737006469
23,4.390847496438044e-07,0.08036093346404231,99.04082087887575
24,2.696269173874969e-07,0.08269228994887604,99.06312737006469
25,1.6509641925887198e-07,0.08498967519303485,99.06312737006469
26,1.0137860494803271e-07,0.08785168921468987,99.06312737006469
27,6.259003912857424e-08,0.08999686862845363,99.06312737006469
28,3.840454326808603e-08,0.09262148504806761,99.06312737006469
29,2.411469840671214e-08,0.09497368699599582,99.06312737006469
30,1.4963165915722455e-08,0.09707120947295302,99.06312737006469
31,9.426177056502158e-09,0.0994792311161148,99.06312737006469
32,6.023443804775265e-09,0.10175741757172958,99.06312737006469
33,3.765155990923975e-09,0.10337440585008992,99.06312737006469
34,2.3919815558842555e-09,0.10472489814353513,99.06312737006469
35,1.612372808395553e-09,0.10582226480421936,99.06312737006469
36,1.1251173152087008e-09,0.10662784744867909,99.06312737006469
37,7.796088494021596e-10,0.10622168199543001,99.06312737006469
38,6.112842123091354e-10,0.10655371968654093,99.06312737006469
39,5.226923024407934e-10,0.10510232737286572,99.08543386125362
40,4.783963411700343e-10,0.10415308339758458,99.08543386125362
41,4.783963374736913e-10,0.10383852418694936,99.08543386125362
42,3.898044302455943e-10,0.10106162322410502,99.10774035244256,98.71,0.0070
43,4.4295957996855233e-10,0.1001186888263375,99.10774035244256
44,3.6322685644021326e-10,0.09931635293864323,99.08543386125362
45,3.1007170566115723e-10,0.09703956900527913,99.08543386125362
46,2.923533234762692e-10,0.09789954177339405,99.08543386125362
47,1.8604302297425512e-10,0.09761755868891435,99.08543386125362
48,2.657757486147902e-11,0.09610266619231682,99.10774035244256
49,5.315514972295804e-11,0.09873189163624288,99.08543386125362
