Epoch,Train Loss,Validation Loss,Accuracy
1,,,11.091314031180401
2,,,11.091314031180401
3,,,11.091314031180401
4,,,11.091314031180401
5,,,11.091314031180401
6,,,11.091314031180401
7,,,11.091314031180401
8,,,11.091314031180401
9,,,11.091314031180401
10,,,11.091314031180401
11,,,11.091314031180401
12,,,11.091314031180401
13,,,11.091314031180401
14,,,11.091314031180401
15,,,11.091314031180401
16,,,11.091314031180401
17,,,11.091314031180401
18,,,11.091314031180401
19,,,11.091314031180401
20,,,11.091314031180401
