Epoch,Train Loss,Validation Loss,Accuracy
1,2.393500193281015,2.246814538401069,16.908320321213473
2,2.2198253419790017,2.178625601403257,19.451260316752176
3,2.1000637073698067,2.072145793454867,24.04639750167299
4,1.9140180963801658,1.9168924186246614,33.70510818648226
5,1.6459050775990067,1.6659080973753693,44.880660272139195
6,1.3644294642495995,1.3958276844193749,54.093241133169755
7,1.032323111122974,1.211534095994124,59.75908989515949
8,0.7653143123464743,1.0940481246785914,63.55119339727861
9,0.5235557333873739,0.9963813867974789,67.83403970555432
10,0.3247218807703526,0.8361053636944886,72.85300022306491
11,0.20580759545403252,0.8844684606008496,70.86772250724961
12,0.09888714901448145,0.7294925783120149,76.71202319875084
13,0.044454403177363856,0.6853640062589172,78.1173321436538
14,0.021337654160649786,0.6688625246075028,79.07651126477805
15,0.011812275731294569,0.6388199745763278,80.30336828016954
16,0.007776441502732152,0.6521553173132822,80.19183582422485
17,0.005335914514706671,0.6603911362112836,79.99107740352443
18,0.003935491906217965,0.6568589263351251,80.86103055989292
19,0.002856999661689381,0.6582297178659033,80.68257863038144
20,0.0021373351018006454,0.6744329745465136,80.72719161275931
21,0.0015851284064531698,0.6739296735601222,80.77180459513718
22,0.001190845929794102,0.6800895208585347,80.63796564800357
23,0.0009101953074300657,0.6880680318419815,80.81641757751505
24,0.0006887732849858984,0.6980892941884115,80.86103055989292
25,0.0005299325555332354,0.7048031883776611,80.50412670086995
26,0.00040820362806102294,0.7202946234045299,80.79411108632613
27,0.0003122393809678697,0.7231005353073702,80.838724068704
28,0.00024013202280721973,0.7409896856926858,80.48182020968102
29,0.00018538368054673367,0.7441256096494113,81.03948248940442
30,0.00014119663620150576,0.7525305896997452,80.86103055989292
31,0.00010674758895848947,0.7640398901405064,80.6602721391925
32,8.299769020885187e-05,0.7775889160573906,80.838724068704
33,6.370979655800042e-05,0.7978241964646265,80.68257863038144
34,4.9989346527555876e-05,0.7979436835921403,80.79411108632613
35,3.985660238615392e-05,0.8102003605441844,80.63796564800357
36,2.9812050818295866e-05,0.8161995270362137,81.08409547178229
37,2.3099413744717723e-05,0.8321860200124429,80.63796564800357
38,1.7797562035230363e-05,0.836261753283494,80.838724068704
