Epoch,Train Loss,Validation Loss,Accuracy
1,2.8832421756386046,2.307168577913712,10.104840508588
2,2.3022396093883355,2.30187306879254,11.108632612090119
3,2.3020349665856106,2.3012214665735318,10.461744367610974
4,2.3017930539411258,2.3006128594544433,10.372518402855231
5,2.3020480192232076,2.30056657231151,11.108632612090119
6,2.3018152654241866,2.30158352003403,10.372518402855231
7,2.302064507242899,2.3004779773250594,11.108632612090119
8,2.3020129892687167,2.3019539189932607,11.108632612090119
9,2.3020994484637214,2.300777652509696,10.104840508588
10,2.3022459040924144,2.300077595320461,11.108632612090119
11,2.301887248557473,2.301573524271466,11.108632612090119
12,2.3017956011360523,2.3010668313375997,10.372518402855231
13,2.3015059886165803,2.3024540337803523,10.372518402855231
14,2.301993408894851,2.3012637201153088,10.327905420477359
15,2.3013632283341163,2.301251722824531,10.461744367610974
16,2.301299292182242,2.301671980114594,11.108632612090119
17,2.3013195708021965,2.3021221406943435,10.461744367610974
18,2.301629197158088,2.3012526510449067,11.48784296230203
19,2.301471064121913,2.300480587202459,10.350211911666294
20,2.301447117938156,2.301101726993547,11.108632612090119
21,2.301806022097466,2.300873241390622,11.108632612090119
22,2.3012357120990186,2.3002127701701642,10.461744367610974
23,2.3017175781599266,2.3010347508875078,10.372518402855231
24,2.301628546255522,2.3003192957609997,10.461744367610974
25,2.301604074757108,2.30127720561316,10.372518402855231
26,2.3011215906789557,2.3026511219472647,10.372518402855231
27,2.301655814423714,2.3002805209244697,11.108632612090119
28,2.301739757324654,2.3014528301687003,10.372518402855231
29,2.3012274173437204,2.302338124169998,10.461744367610974
30,2.3013096232760106,2.3011134595633402,11.108632612090119
31,2.3014079586078946,2.3008747440215958,10.104840508588
32,2.301440514508949,2.3017530517646003,12.134731206781174
33,2.3016494043375166,2.3002077591376797,10.372518402855231
34,2.3014326895034554,2.30071780011323,10.372518402855231
35,2.301452131248683,2.3007764892646003,11.108632612090119
36,2.3016673030240926,2.299977781085357,11.108632612090119
37,2.301336438137059,2.3002361394332396,11.108632612090119
38,2.301712406659665,2.300374074338594,10.372518402855231
39,2.3013553211153193,2.301640256019674,10.461744367610974
40,2.3013129291012793,2.3010327807524873,11.108632612090119
41,2.301700607916688,2.3000829194364174,11.532455944679901
42,2.301372173141498,2.3012783807367616,10.729422261878206
43,2.3013734134283985,2.3023775192342195,11.108632612090119
44,2.3014729113697863,2.3019556278011555,11.108632612090119
45,2.3016423098964442,2.3006528501408803,10.394824894044167
46,2.3017846151707997,2.3000357651625665,11.15324559446799
47,2.301239362653172,2.30081579184617,10.372518402855231
48,2.3011993868597624,2.301083280522628,11.108632612090119
49,2.3013463814108324,2.30052241311803,10.372518402855231
50,2.3013885863187338,2.301387937043485,11.108632612090119
51,2.300889609968478,2.3017652866254923,10.461744367610974
52,2.301092010332486,2.3014095109552675,11.108632612090119
53,2.3012386791487796,2.3004642652871348,10.461744367610974
54,2.3012236448870826,2.299885078681321,11.108632612090119
55,2.301120865217429,2.302278080020511,10.461744367610974
56,2.301473808345273,2.299897616444109,11.108632612090119
57,2.3011509413951643,2.3007285544032303,10.327905420477359
58,2.301431103070199,2.300772912985914,11.108632612090119
59,2.3014621020213886,2.3005141168302488,12.692393486504573
60,2.300896991305629,2.3022647183985048,10.327905420477359
61,2.3014452052031347,2.300534325562338,10.372518402855231
62,2.3009811516465812,2.301358844886047,10.372518402855231
63,2.301033073316431,2.301158873636103,11.108632612090119
64,2.3015955169192392,2.299834716362461,11.108632612090119
65,2.301311144789107,2.300304228724958,11.108632612090119
66,2.30108219945048,2.3006068582636607,11.108632612090119
67,2.300891338432303,2.3017737984233055,14.142315413785411
68,2.301383997682442,2.300687849309521,10.461744367610974
69,2.3011580471760027,2.3009144462300366,11.130939103279054
70,2.3012652589931784,2.30027931186228,11.108632612090119
71,2.3011126909471438,2.3003587434300323,11.108632612090119
72,2.301104956092789,2.300017411174299,11.108632612090119
73,2.301544988056142,2.30059982364288,11.108632612090119
74,2.300705046205827,2.301119915531199,11.108632612090119
75,2.3009859682121685,2.3006983066368782,10.461744367610974
