Epoch,Train Loss,Validation Loss,Accuracy
1,2.649106717705018,2.4312861368749488,10.617889805933526
2,2.354516899968441,2.3275365744621306,10.796341735445015
3,2.326449826554651,2.3213248252868652,11.398616997546286
4,2.316065846952332,2.322050657985049,10.774035244256078
5,2.3107524451120853,2.3087513692862625,11.175552085656927
6,2.309023068152483,2.312752290128389,10.149453490965872
7,2.3046251091747307,2.3061378239736863,11.844746821325005
8,2.3030746833606224,2.309430445640537,11.48784296230203
9,2.300033949501591,2.3029324855668687,12.447022083426278
10,2.298193928461154,2.3047668051465124,12.067811733214365
11,2.300106853990861,2.3073845308446375,11.465536471113094
12,2.2981306749631902,2.3024327899213364,12.491635065804148
13,2.2969164669726325,2.3026848543581164,11.800133838947133
14,2.290152244420454,2.3041739531683327,11.398616997546286
15,2.2919934343072663,2.3006711235250017,11.844746821325005
16,2.2878657501461106,2.2933828109524006,12.268570153914789
17,2.2876529787156583,2.294397567090615,12.380102609859469
18,2.2846011491791387,2.2906494047293884,12.692393486504573
19,2.277899885574504,2.292853040627313,12.71469997769351
20,2.28080315482177,2.2985226242567722,11.019406647334375
21,2.279482375710813,2.288805147931245,12.848538924827125
22,2.2803927258844183,2.2874961841148838,13.004684363149677
23,2.277792034478023,2.28926278687881,12.6477805041267
24,2.2750759578346496,2.2873762850235364,13.272362257416908
25,2.274853048369944,2.281055786431472,13.785411554762437
26,2.2720943991267584,2.282795230688998,13.852331028329244
27,2.267200187610531,2.283788942357399,13.250055766227973
28,2.2691333373293157,2.278766584566055,13.406201204550523
29,2.263536957866655,2.276077437655357,14.298460852107963
30,2.2668158429698058,2.275087388809041,14.008476466651796
31,2.256760649108433,2.2735166821191317,14.387686816863708
32,2.2566812027081866,2.270112897153427,15.547624358688378
33,2.2553396516974558,2.268005998957624,15.324559446799018
34,2.2486810542457025,2.264762976839873,14.699977693508812
35,2.252291686186184,2.2683649589158463,14.075395940218604
36,2.245680343807098,2.2566893847387455,15.614543832255187
37,2.2402980701818476,2.2598105164185114,15.81530225295561
38,2.2373757736577997,2.2557582167968206,15.770689270577739
39,2.234026555073814,2.2485802029375503,15.458398393932635
40,2.2296794766336503,2.248398373559701,15.525317867499442
41,2.2229987083802465,2.238408786546293,16.70756190051305
42,2.2150046788554696,2.2325319344462873,17.91211242471559
43,2.2034385623886528,2.223078680208145,18.447468213250055
44,2.1983558886399877,2.227121273393733,17.622128039259426
45,2.189801606780425,2.2134641464070492,19.674325228641536
46,2.181996454948761,2.2124200147241884,18.87129154583984
47,2.1756574747536894,2.2120253904010054,18.42516172206112
48,2.17411249188549,2.193340387208606,19.85277715815302
49,2.154737945544167,2.1824004777385673,21.391925050189606
50,2.1517601021688417,2.185621347715846,21.057327682355567
51,2.1269964237700743,2.1758085082010017,22.105732768235555
52,2.122985805682705,2.156457271015941,23.377202766004906
53,2.11151836573298,2.153001623645796,23.064911889359802
54,2.0974403351864264,2.134158388151393,23.80102609859469
55,2.0704334948774465,2.1209253026073087,25.050189605175106
56,2.0482592234004833,2.097516954581508,26.52241802364488
57,2.0365960257798963,2.0914976299869634,27.23622574169083
58,2.004288965399852,2.065133734105745,27.838501003792103
59,1.978995692148787,2.0489404209992217,29.154583983939325
60,1.95510402261573,2.041624048426482,30.51527994646442
61,1.923670073326646,2.0169739069887753,30.51527994646442
62,1.894783635060087,1.9996467256036943,32.366718715146106
63,1.8634187891707268,1.9744780763612524,33.57126923934865
64,1.8201964886661943,1.9525207760495222,33.54896274815972
65,1.7877966915384627,1.9320865576801776,34.753513272362255
66,1.7444890500815955,1.9119771854733232,35.445014499219276
67,1.6967605257431193,1.8800377260323522,37.22953379433415
68,1.6512624501615019,1.860222741802392,38.5010037921035
69,1.605430331156455,1.8365587123348195,39.12558554539371
70,1.5561805487246065,1.8001094997141285,40.97702431407539
71,1.5053551887360255,1.7956863887793653,41.02163729645327
72,1.4553845006702346,1.7688181485145542,41.668525540932414
73,1.4048534779146082,1.7370371737938335,42.78385010037921
74,1.3501672032471927,1.7023193963481862,44.56836939549409
75,1.294924370953359,1.6823153436396046,44.63528886906089
76,1.2428723225695624,1.6570479647120546,46.73209904082088
77,1.1895069926445605,1.6311741456442457,47.71358465313406
78,1.1375138482497507,1.6073969551676957,48.96274815971448
79,1.084555403018253,1.5842249281041563,48.940441668525544
80,1.0325184974035384,1.5511016103296518,51.238010260985945
81,0.982141372175194,1.5279743128399832,51.21570376979701
82,0.9313308701503858,1.5181217692076523,51.17109078741914
83,0.8840918501974144,1.4920174006465492,52.06335043497658
84,0.8375941145009008,1.4804744491373516,52.643319205888915
85,0.7936352467281782,1.4481217863296698,53.55788534463529
86,0.749082352332638,1.4271394090720344,55.074726745482934
87,0.7063476036830975,1.4045907242018132,55.72161498996208
88,0.6685181130410375,1.4036864729538507,55.342404639750164
89,0.6305116885978458,1.3773893567590951,55.32009814856123
90,0.5928437678978361,1.3770211213848345,55.94467990185144
91,0.5585746238900705,1.3524863329646426,56.301583760874415
92,0.5251121504517996,1.3485249902429954,56.301583760874415
93,0.49448470503765113,1.3092854591451082,58.79991077403525
94,0.4648281739101115,1.3000441577510902,57.840731652910996
95,0.43814698956667597,1.3022864639122715,58.64376533571269
96,0.41143834470426854,1.2824343158681197,58.44300691501227
97,0.38592213571213374,1.2809878024554338,58.44300691501227
98,0.3637773686406445,1.2615639081629146,59.37987954494758
99,0.3418022657829856,1.2576168294054757,59.71447691278162
100,0.3209868561782111,1.2353956268775506,60.65134954271693
