Epoch,Train Loss,Validation Loss,Accuracy,Test Accuracy,Inference Time
1,2.611756422573548,2.3463616833568044,9.502565246486729
2,2.1886970265441787,1.5221695575955925,44.52375641311622
3,0.8672327652538149,0.4400991289706543,86.61610528663842
4,0.26586239411098067,0.1776614875826418,95.13718492081196
5,0.14465071942034874,0.15919144584313633,95.18179790318983
6,0.09041243214147746,0.10649551557688293,97.27860807494982
7,0.061145791028405894,0.10019237952341188,97.36783403970556
8,0.04268806258523942,0.13202041110962842,96.67633281284854
9,0.04709433934263864,0.11858911121159388,96.85478474236002
10,0.03312927489327785,0.12875630260740928,97.05554316306045
11,0.028080604718989075,0.0858938316711377,98.08164175775151
12,0.017403388756439576,0.10303036762001465,98.260093687263,96.39,0.0061
13,0.036362317135648824,0.10639895564690637,97.12246263662726
14,0.01778905998145718,0.0946443814239556,97.74704438991746
15,0.01841692931732774,0.10008940154678371,98.03702877537363
16,0.024498758501429924,0.13307559353102547,97.03323667187152
17,0.011469404037811042,0.0875397525307483,98.59469105509703,97.59,0.0061
18,0.006653812096297385,0.08544965020467048,98.08164175775151
19,0.026095932520283777,0.07624915670232102,98.66161052866384,97.77,0.0062
20,0.003560546637506802,0.0595602331220683,98.92928842293107,98.40,0.0059
21,0.0014656484135179843,0.1369443571769438,97.47936649565024
22,0.03895373876971067,0.1029036741584553,97.7693508811064
23,0.013298360222157437,0.07739546188927993,98.48315859915235
24,0.005821273216002336,0.1016056013760962,98.03702877537363
25,0.016332358817104407,0.06871002552740035,98.77314298460853
